kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes
method,com/corrodinggames/rts/game/b/b,(Lcom/corrodinggames/rts/game/b/g;II)Lcom/corrodinggames/rts/game/b/g;,a,method_b_resolveTileVariantForPosition,resolveTileVariantForPosition,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,selects deterministic tile variant from tile.variants using tile coordinates,
method,com/corrodinggames/rts/game/b/b,(Landroid/graphics/Point;)Landroid/graphics/PointF;,a,method_b_getWorldPointForTilePoint,getWorldPointForTilePoint,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,multiplies tile point by tile size into temp PointF,
method,com/corrodinggames/rts/game/b/b,(Landroid/graphics/RectF;)V,a,method_b_scaleRectForLargeTileMode,scaleRectForLargeTileMode,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,medium-high,scales map rect when large tile mode is active,
method,com/corrodinggames/rts/game/b/b,(FF)V,b,method_b_setTempTileAndWorldPositionFromWorld,setTempTileAndWorldPositionFromWorld,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,medium-high,converts world to temp tile coords then updates temp world position,
method,com/corrodinggames/rts/game/b/b,()V,<init>,<init>,<init>,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,"constructor initializes tile sizes, layers, paints, registered tile array",Constructor named namespace must remain <init>.
field,com/corrodinggames/rts/game/b/e,[B,x,field_e_base64DecodeLookup,base64DecodeLookup,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,static initializer builds 256-entry base64 char lookup table,
field,com/corrodinggames/rts/game/b/e,Landroid/graphics/Rect;,t,field_e_scratchSourceRect,scratchSourceRect,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,medium-high,drawLayerRegion reuses as tile source/source helper rect,
field,com/corrodinggames/rts/game/b/e,Landroid/graphics/Rect;,u,field_e_scratchDestRect,scratchDestRect,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,medium-high,drawLayerRegion reuses as tile destination helper rect,
field,com/corrodinggames/rts/game/b/e,Landroid/graphics/RectF;,v,field_e_scratchDestRectF,scratchDestRectF,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,medium-high,drawLayerRegion reuses as floating destination rect,
method,com/corrodinggames/rts/game/b/e,(Lcom/corrodinggames/rts/game/b/b;Ljava/lang/String;II)V,<init>,<init>,<init>,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,manual layer constructor stores map/name/width/height,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/game/b/e,(Lcom/corrodinggames/rts/game/b/b;Lorg/w3c/dom/Element;)V,<init>,<init>,<init>,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,"TMX layer constructor parses XML element, properties, dimensions and data",Constructor named namespace must remain <init>.
field,com/corrodinggames/rts/game/b/g,Z,e,field_g_isWater,isWater,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,"tile property ""water"" sets this; MovementCostMap reads it for water/land blocking",
field,com/corrodinggames/rts/game/b/g,Z,f,field_g_isWaterBridge,isWaterBridge,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,"tile property ""water-bridge"" sets this; water movement accepts water or bridge",
field,com/corrodinggames/rts/game/b/g,Z,g,field_g_isLava,isLava,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,"tile property ""lava"" or ""lava-cliff"" sets this; MovementCostMap treats it as movement blocker unless allowed",
field,com/corrodinggames/rts/game/b/g,Z,h,field_g_isCliff,isCliff,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,"tile property ""cliff"", ""cliff-soft"" or ""lava-cliff"" sets this",
field,com/corrodinggames/rts/game/b/g,Z,k,field_g_isLargeCliffOrTreeBlocker,isLargeCliffOrTreeBlocker,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,medium-high,"tile property ""large-cliff"" or ""trees"" sets this; MovementCostMap treats it as a blocker category",
field,com/corrodinggames/rts/game/b/g,Z,l,field_g_blocksBuildings,blocksBuildings,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,"tile property ""block-buildings"" sets this",
field,com/corrodinggames/rts/game/b/g,Landroid/graphics/Rect;,n,field_g_scratchSourceRect,scratchSourceRect,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,medium,static Rect used as tile draw source scratch,
method,com/corrodinggames/rts/game/b/g,()V,<init>,<init>,<init>,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,constructor initializes atlas/local ids,Constructor named namespace must remain <init>.
field,com/corrodinggames/rts/game/b/j,Z,p,field_j_usedInMap,usedInMap,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,MapTile.createTile marks the owning tileset when any tile is instantiated,
field,com/corrodinggames/rts/game/b/j,Z,q,field_j_usedOnItemsLayer,usedOnItemsLayer,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,MapTile.createTile sets this from MapLayer.isItemsLayer flag,
field,com/corrodinggames/rts/game/b/j,Z,r,field_j_usedOnNonGroundLayer,usedOnNonGroundLayer,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,MapTile.createTile sets this when layer is not groundLayer,
field,com/corrodinggames/rts/game/b/j,Z,s,field_j_hasUnitTileProperties,hasUnitTileProperties,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,parseTileProperties sets true when tile property name is unit/customUnit,
field,com/corrodinggames/rts/game/b/j,Ljava/lang/String;,t,field_j_embeddedImagePrefix,embeddedImagePrefix,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,"static initializer sets ""[EMBED]""",
field,com/corrodinggames/rts/game/b/j,Ljava/util/ArrayList;,u,field_j_tilesetImageCacheEntries,tilesetImageCacheEntries,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,static cache list of TilesetImageCacheEntry objects,
field,com/corrodinggames/rts/game/b/j,Landroid/graphics/Rect;,v,field_j_cachedSourceRect,cachedSourceRect,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,getTileSourceRectCached returns this Rect when cachedTileIndex matches,
field,com/corrodinggames/rts/game/b/j,I,w,field_j_cachedSourceRectTileIndex,cachedSourceRectTileIndex,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,last tile index used by getTileSourceRectCached,
method,com/corrodinggames/rts/game/b/j,()V,a,method_j_markAllTilesetImagesUnused,markAllTilesetImagesUnused,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,iterates tilesetImageCacheEntries and clears markedInUse flag,
method,com/corrodinggames/rts/game/b/j,()V,b,method_j_disposeUnusedTilesetImages,disposeUnusedTilesetImages,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,disposes/removes cache entries not marked in use,
method,com/corrodinggames/rts/game/b/j,(Lcom/corrodinggames/rts/game/b/b;Ljava/lang/String;I)V,<init>,<init>,<init>,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,external tileset constructor loads source tileset element by filename,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/game/b/j,(Lcom/corrodinggames/rts/game/b/b;Lorg/w3c/dom/Element;)V,<init>,<init>,<init>,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,inline tileset constructor parses XML element,Constructor named namespace must remain <init>.
field,com/corrodinggames/rts/game/b/k,I,a,field_k_nextEmbeddedImageId,nextEmbeddedImageId,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,used to generate [EMBED]N cache keys,static counter
field,com/corrodinggames/rts/game/b/k,Z,b,field_k_markedInUse,markedInUse,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,markAllTilesetImagesUnused clears this; loadTilesetImage sets it true; unused entries are disposed,
field,com/corrodinggames/rts/game/b/k,Ljava/lang/String;,c,field_k_basePathPrefix,basePathPrefix,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,matches either tilesets/bitmaps/ or [EMBED] when resolving a cache entry,
field,com/corrodinggames/rts/game/b/k,Ljava/lang/String;,d,field_k_imageKey,imageKey,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,generated [EMBED] key or normal image filename key,
field,com/corrodinggames/rts/game/b/k,Lcom/corrodinggames/rts/gameFramework/m/e;,e,field_k_image,image,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,cached loaded tileset image,
field,com/corrodinggames/rts/game/b/k,Ljava/lang/String;,f,field_k_embeddedBase64Data,embeddedBase64Data,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,non-null until embedded image has been decoded and cached,
field,com/corrodinggames/rts/game/b/k,Ljava/lang/String;,g,field_k_debugSourceName,debugSourceName,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,medium-high,used in embedded image load error messages,
method,com/corrodinggames/rts/game/b/k,()V,<init>,<init>,<init>,v0.52-map-terrain-tileset-cache,map-terrain-tileset-cache,high,plain cache-entry constructor,Constructor named namespace must remain <init>.
field,com/corrodinggames/rts/game/b/h,I,a,field_TileAtlas_tileCount,tileCount,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,TileAtlas.addTileToAtlas increments this; clearAtlas resets it to 0.,
field,com/corrodinggames/rts/game/b/h,Lcom/corrodinggames/rts/gameFramework/m/e;,b,field_TileAtlas_atlasImage,atlasImage,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,"initializeAtlas allocates this image via GraphicsEngine.b(width,height,alpha).",
field,com/corrodinggames/rts/game/b/h,Lcom/corrodinggames/rts/gameFramework/m/y;,c,field_TileAtlas_atlasCanvas,atlasCanvas,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,initializeAtlas wraps atlasImage with a canvas via GraphicsEngine.b(image).,
field,com/corrodinggames/rts/game/b/h,Landroid/graphics/Paint;,d,field_TileAtlas_drawPaint,drawPaint,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,drawTileIntoAtlas toggles filtering on this Paint before drawing into the atlas.,
field,com/corrodinggames/rts/game/b/h,I,e,field_TileAtlas_tileWidth,tileWidth,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,constructor sets to 20*scale.,
field,com/corrodinggames/rts/game/b/h,I,f,field_TileAtlas_tileHeight,tileHeight,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,constructor sets to 20*scale.,
field,com/corrodinggames/rts/game/b/h,I,g,field_TileAtlas_slotWidth,slotWidth,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,constructor sets to tileWidth+2 for padded atlas slots.,
field,com/corrodinggames/rts/game/b/h,I,h,field_TileAtlas_slotHeight,slotHeight,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,constructor sets to tileHeight+2 for padded atlas slots.,
field,com/corrodinggames/rts/game/b/h,F,i,field_TileAtlas_scale,scale,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,constructor stores scale parameter.,
field,com/corrodinggames/rts/game/b/h,Z,j,field_TileAtlas_alphaAtlasMode,alphaAtlasMode,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,constructor stores boolean; non-alpha atlas redirects alpha tiles to alphaTileAtlas.,
field,com/corrodinggames/rts/game/b/h,Lcom/corrodinggames/rts/game/b/h;,k,field_TileAtlas_alphaTileAtlas,alphaTileAtlas,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,"non-alpha constructor creates a paired TileAtlas(scale,true) used when hasImageAlpha returns true.",
field,com/corrodinggames/rts/game/b/h,Landroid/graphics/Rect;,l,field_TileAtlas_tileSourceRectScratch,tileSourceRectScratch,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,addTileToAtlas asks Tileset.getTileSourceRect into this static scratch Rect.,
field,com/corrodinggames/rts/game/b/h,Landroid/graphics/Rect;,m,field_TileAtlas_paddingSourceRectScratch,paddingSourceRectScratch,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium,drawImageWithPadding uses this scratch Rect for edge source slices.,
field,com/corrodinggames/rts/game/b/h,Landroid/graphics/Rect;,n,field_TileAtlas_paddingDestRectScratch,paddingDestRectScratch,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium,drawImageWithPadding uses this scratch Rect for padded destination slices.,
field,com/corrodinggames/rts/game/b/h,Landroid/graphics/Rect;,o,field_TileAtlas_cachedTileSourceRect,cachedTileSourceRect,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,getTileSourceRectCached returns this Rect after filling it for an atlas index.,
field,com/corrodinggames/rts/game/b/h,I,p,field_TileAtlas_cachedTileSourceRectIndex,cachedTileSourceRectIndex,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,getTileSourceRectCached compares and stores this tile index.,
method,com/corrodinggames/rts/game/b/h,(FZ)V,<init>,<init>,<init>,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,constructor stores scale/alpha mode and initializes slot geometry.,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/game/b/h,()V,a,method_TileAtlas_initializeAtlas,initializeAtlas,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,allocates atlasImage and atlasCanvas; recursively initializes alphaTileAtlas.,
method,com/corrodinggames/rts/game/b/h,()V,b,method_TileAtlas_clearAtlas,clearAtlas,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,"resets tileCount, clears atlasCanvas, refreshes atlasImage, and clears alphaTileAtlas.",
method,com/corrodinggames/rts/game/b/h,(Lcom/corrodinggames/rts/game/b/j;I)I,a,method_TileAtlas_addTileToAtlas,addTileToAtlas,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,"gets a tileset source rect, checks alpha, writes a padded tile into atlas, returns atlas slot index.",
method,com/corrodinggames/rts/game/b/h,(Lcom/corrodinggames/rts/gameFramework/m/e;Landroid/graphics/Rect;)Z,a,method_TileAtlas_hasImageAlpha,hasImageAlpha,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,scans image pixels inside source rect and returns true if any alpha != 255.,
method,com/corrodinggames/rts/game/b/h,()V,c,method_TileAtlas_flushAtlasCanvas,flushAtlasCanvas,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,calls atlasCanvas.p() and recurses into alphaTileAtlas.,
method,com/corrodinggames/rts/game/b/h,(ILcom/corrodinggames/rts/gameFramework/m/e;Landroid/graphics/Rect;)V,a,method_TileAtlas_drawTileIntoAtlas,drawTileIntoAtlas,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,computes slot rect and draws source tile into atlas with padding.,
method,com/corrodinggames/rts/game/b/h,(Lcom/corrodinggames/rts/gameFramework/m/y;Lcom/corrodinggames/rts/gameFramework/m/e;Landroid/graphics/Rect;Landroid/graphics/Rect;Landroid/graphics/Paint;)V,a,method_TileAtlas_drawImageWithPadding,drawImageWithPadding,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,draws edge padding rects around a tile before drawing the tile body.,
method,com/corrodinggames/rts/game/b/h,(I)Lcom/corrodinggames/rts/gameFramework/m/e;,a,method_TileAtlas_getAtlasImageForTileIndex,getAtlasImageForTileIndex,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,routes index>=500 to alphaTileAtlas and otherwise returns atlasImage.,
method,com/corrodinggames/rts/game/b/h,(I)Landroid/graphics/Rect;,b,method_TileAtlas_getTileSourceRectCached,getTileSourceRectCached,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,returns cachedTileSourceRect for atlas tile index and updates cache on miss.,
method,com/corrodinggames/rts/game/b/h,(ILandroid/graphics/Rect;)V,a,method_TileAtlas_getTileSourceRect,getTileSourceRect,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,computes padded atlas slot source rect for a tile index.,
field,com/corrodinggames/rts/game/b/d,Lcom/corrodinggames/rts/gameFramework/m/y;,a,field_MapTileRenderCacheRegion_canvas,canvas,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,buffer image d is wrapped into this canvas when region buffer is allocated.,
field,com/corrodinggames/rts/game/b/d,Lcom/corrodinggames/rts/gameFramework/m/e;,d,field_MapTileRenderCacheRegion_bufferImage,bufferImage,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,MapTileRenderCache allocates this image as the per-region tile buffer.,
field,com/corrodinggames/rts/game/b/d,Lcom/corrodinggames/rts/gameFramework/m/e;,e,field_MapTileRenderCacheRegion_fadeOutImage,fadeOutImage,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,allocateFadeOutImage creates this from bufferImage dimensions and labels it fadeOutBitmap.,
field,com/corrodinggames/rts/game/b/d,Lcom/corrodinggames/rts/gameFramework/m/y;,f,field_MapTileRenderCacheRegion_fadeOutCanvas,fadeOutCanvas,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,allocateFadeOutImage wraps fadeOutImage with a canvas.,
field,com/corrodinggames/rts/game/b/d,Landroid/graphics/Paint;,h,field_MapTileRenderCacheRegion_paint,paint,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,constructor initializes Paint used while compositing cache regions.,
field,com/corrodinggames/rts/game/b/d,I,i,field_MapTileRenderCacheRegion_gridX,gridX,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,constructor stores first int parameter; getWorldX uses it as cache-grid x index.,
field,com/corrodinggames/rts/game/b/d,I,j,field_MapTileRenderCacheRegion_gridY,gridY,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,constructor stores second int parameter; getWorldY uses it as cache-grid y index.,
field,com/corrodinggames/rts/game/b/d,Z,k,field_MapTileRenderCacheRegion_dirty,dirty,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,mark dirty paths set this flag before region redraw.,
field,com/corrodinggames/rts/game/b/d,Z,l,field_MapTileRenderCacheRegion_fadeDirty,fadeDirty,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium,separate dirty flag used when marking fade/overlay update regions.,
field,com/corrodinggames/rts/game/b/d,Landroid/graphics/Rect;,o,field_MapTileRenderCacheRegion_scratchSourceRect,scratchSourceRect,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium,constructor creates scratch Rect used during region drawing.,
field,com/corrodinggames/rts/game/b/d,Landroid/graphics/Rect;,p,field_MapTileRenderCacheRegion_scratchDestRect,scratchDestRect,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium,constructor creates scratch Rect used during region drawing.,
field,com/corrodinggames/rts/game/b/d,Landroid/graphics/RectF;,q,field_MapTileRenderCacheRegion_scratchDestRectF,scratchDestRectF,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium,constructor creates scratch RectF used during region drawing.,
field,com/corrodinggames/rts/game/b/d,Landroid/graphics/Rect;,r,field_MapTileRenderCacheRegion_worldRectScratch,worldRectScratch,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,getWorldRect writes into and returns this Rect.,
field,com/corrodinggames/rts/game/b/d,Lcom/corrodinggames/rts/game/b/c;,s,field_MapTileRenderCacheRegion_ownerCache,ownerCache,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,synthetic final owner MapTileRenderCache field.,
method,com/corrodinggames/rts/game/b/d,()V,a,method_MapTileRenderCacheRegion_allocateFadeOutImage,allocateFadeOutImage,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,allocates fadeOutImage and fadeOutCanvas for smooth fog fading / buffer transition.,
method,com/corrodinggames/rts/game/b/d,()Landroid/graphics/Rect;,b,method_MapTileRenderCacheRegion_getWorldRect,getWorldRect,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,fills worldRectScratch from getWorldX/getWorldY and cache region size.,
method,com/corrodinggames/rts/game/b/d,(Lcom/corrodinggames/rts/game/b/c;II)V,<init>,<init>,<init>,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,"constructor stores owner cache, gridX and gridY and initializes scratch rects.",Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/game/b/d,()I,c,method_MapTileRenderCacheRegion_getWorldX,getWorldX,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,returns ownerCache origin X + gridX * region pixel size.,
method,com/corrodinggames/rts/game/b/d,()I,d,method_MapTileRenderCacheRegion_getWorldY,getWorldY,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,returns ownerCache origin Y + gridY * region pixel size.,
field,com/corrodinggames/rts/game/b/c,Lcom/corrodinggames/rts/gameFramework/m/e;,b,field_MapTileRenderCache_bufferImage,bufferImage,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,created and used as a shared/working render cache image in cache setup.,
field,com/corrodinggames/rts/game/b/c,Lcom/corrodinggames/rts/gameFramework/m/y;,c,field_MapTileRenderCache_bufferCanvas,bufferCanvas,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,canvas wrapper for bufferImage.,
field,com/corrodinggames/rts/game/b/c,[[Lcom/corrodinggames/rts/game/b/d;,d,field_MapTileRenderCache_regions,regions,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,2D array of MapTileRenderCacheRegion used by getRegion and drawing loops.,
field,com/corrodinggames/rts/game/b/c,Lcom/corrodinggames/rts/gameFramework/m/ag;,e,field_MapTileRenderCache_drawPaint,drawPaint,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,constructor creates Paint used while drawing map cache buffers.,
field,com/corrodinggames/rts/game/b/c,I,f,field_MapTileRenderCache_originWorldX,originWorldX,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,updateViewportAndMarkDirty snaps camera-derived world origin into this field.,
field,com/corrodinggames/rts/game/b/c,I,g,field_MapTileRenderCache_originWorldY,originWorldY,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,updateViewportAndMarkDirty snaps camera-derived world origin into this field.,
field,com/corrodinggames/rts/game/b/c,I,i,field_MapTileRenderCache_regionPixelSize,regionPixelSize,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,region world rect uses this as region pixel size after scaling.,
field,com/corrodinggames/rts/game/b/c,I,k,field_MapTileRenderCache_regionStride,regionStride,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,region getWorldX/getWorldY multiply grid index by this stride.,
field,com/corrodinggames/rts/game/b/c,F,l,field_MapTileRenderCache_inverseRegionPixelSize,inverseRegionPixelSize,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,markTileDirty multiplies world coords by this to find region indices.,
field,com/corrodinggames/rts/game/b/c,F,m,field_MapTileRenderCache_scale,scale,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,updateViewportAndMarkDirty stores current render scale here.,
field,com/corrodinggames/rts/game/b/c,Landroid/graphics/Rect;,o,field_MapTileRenderCache_scratchRect,scratchRect,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium,constructor initializes and drawing paths reuse this Rect.,
method,com/corrodinggames/rts/game/b/c,()V,<init>,<init>,<init>,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,"constructor initializes cache size, draw paint and scratch rect.",Constructor named namespace must remain <init>.
