kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes
field,com/corrodinggames/rts/game/b/c,Lcom/corrodinggames/rts/gameFramework/m/y;,c,field_MapTileRenderCache_bufferCanvas,bufferCanvas,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,canvas wrapper for bufferImage.,
field,com/corrodinggames/rts/game/b/c,[[Lcom/corrodinggames/rts/game/b/d;,d,field_MapTileRenderCache_regions,regions,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,2D array of MapTileRenderCacheRegion used by getRegion and drawing loops.,
field,com/corrodinggames/rts/game/b/c,Lcom/corrodinggames/rts/gameFramework/m/ag;,e,field_MapTileRenderCache_drawPaint,drawPaint,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,constructor creates Paint used while drawing map cache buffers.,
field,com/corrodinggames/rts/game/b/c,I,f,field_MapTileRenderCache_originWorldX,originWorldX,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,updateViewportAndMarkDirty snaps camera-derived world origin into this field.,
field,com/corrodinggames/rts/game/b/c,I,g,field_MapTileRenderCache_originWorldY,originWorldY,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,updateViewportAndMarkDirty snaps camera-derived world origin into this field.,
field,com/corrodinggames/rts/game/b/c,I,i,field_MapTileRenderCache_regionPixelSize,regionPixelSize,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,region world rect uses this as region pixel size after scaling.,
field,com/corrodinggames/rts/game/b/c,I,k,field_MapTileRenderCache_regionStride,regionStride,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,region getWorldX/getWorldY multiply grid index by this stride.,
field,com/corrodinggames/rts/game/b/c,F,l,field_MapTileRenderCache_inverseRegionPixelSize,inverseRegionPixelSize,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,markTileDirty multiplies world coords by this to find region indices.,
field,com/corrodinggames/rts/game/b/c,F,m,field_MapTileRenderCache_scale,scale,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,updateViewportAndMarkDirty stores current render scale here.,
field,com/corrodinggames/rts/game/b/c,Landroid/graphics/Rect;,o,field_MapTileRenderCache_scratchRect,scratchRect,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium,constructor initializes and drawing paths reuse this Rect.,
method,com/corrodinggames/rts/game/b/c,()V,<init>,<init>,<init>,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,"constructor initializes cache size, draw paint and scratch rect.",Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/game/b/c,(I)V,a,method_MapTileRenderCache_scrollRegionsY,scrollRegionsY,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,shifts region rows when camera origin moves vertically and marks exposed row dirty.,
method,com/corrodinggames/rts/game/b/c,(I)V,b,method_MapTileRenderCache_scrollRegionsX,scrollRegionsX,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,shifts region columns when camera origin moves horizontally and marks exposed column dirty.,
method,com/corrodinggames/rts/game/b/c,()V,c,method_MapTileRenderCache_markAllRegionsDirty,markAllRegionsDirty,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,sets dirty flag on all regions.,
method,com/corrodinggames/rts/game/b/c,(IIIIZ)V,a,method_MapTileRenderCache_markWorldRectDirty,markWorldRectDirty,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,marks regions overlapping a world-space rect dirty or fadeDirty.,
method,com/corrodinggames/rts/game/b/c,(Lcom/corrodinggames/rts/game/l;)V,a,method_MapTileRenderCache_drawCacheForMapObject,drawCacheForMapObject,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,draws cached regions intersecting a map object rect.,
method,com/corrodinggames/rts/game/b/c,()F,g,method_MapTileRenderCache_getCurrentRenderScale,getCurrentRenderScale,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,high,"returns min(GameEngine.cX,1.0) used to size cache regions.",
method,com/corrodinggames/rts/game/b/c,(F)V,a,method_MapTileRenderCache_draw,draw,v0.53-map-terrain-tileatlas-merge,map-terrain-tileatlas,medium-high,large draw method updates/uses tile render cache at current scale.,
