kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes
field,com/corrodinggames/rts/game/units/custom/az,[Lcom/corrodinggames/rts/game/units/custom/az;,j,field_az__VALUES,$VALUES,v0.27-mapping-expansion,effect-parser,confirmed,javap enum synthetic values array,
method,com/corrodinggames/rts/game/units/custom/az,()[Lcom/corrodinggames/rts/game/units/custom/az;,values,method_az_values,values,v0.27-mapping-expansion,effect-parser,confirmed,javap enum method,
method,com/corrodinggames/rts/game/units/custom/az,(Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/az;,valueOf,method_az_valueOf,valueOf,v0.27-mapping-expansion,effect-parser,confirmed,javap enum method,
class,com/corrodinggames/rts/game/units/custom/ab,,,rw/custom/sync/RequiredUnitMismatchReport,rustedwarfare/custom/sync/RequiredUnitMismatchReport,v0.27-mapping-expansion,custom-unit-sync,high,"javap strings: ""The server requires the unit"", ""does not match the server's copy"", checksum c/s",
field,com/corrodinggames/rts/game/units/custom/ab,Ljava/lang/String;,a,field_ab_modId,modId,v0.27-mapping-expansion,custom-unit-sync,high,CustomUnitMetadata sync method assigns fields from network stream and reports missing/checksum mismatch,mod id from network entry; null means internal units
field,com/corrodinggames/rts/game/units/custom/ab,Ljava/lang/String;,b,field_ab_unitId,unitId,v0.27-mapping-expansion,custom-unit-sync,high,CustomUnitMetadata sync method assigns fields from network stream and reports missing/checksum mismatch,custom unit internal id required by server
field,com/corrodinggames/rts/game/units/custom/ab,I,c,field_ab_serverChecksum,serverChecksum,v0.27-mapping-expansion,custom-unit-sync,high,CustomUnitMetadata sync method assigns fields from network stream and reports missing/checksum mismatch,checksum sent by server
field,com/corrodinggames/rts/game/units/custom/ab,I,d,field_ab_clientChecksum,clientChecksum,v0.27-mapping-expansion,custom-unit-sync,high,CustomUnitMetadata sync method assigns fields from network stream and reports missing/checksum mismatch,"local checksum if mismatched local unit exists, -1 if missing"
field,com/corrodinggames/rts/game/units/custom/ab,Ljava/lang/String;,e,field_ab_serverDebugSource,serverDebugSource,v0.27-mapping-expansion,custom-unit-sync,high,CustomUnitMetadata sync method assigns fields from network stream and reports missing/checksum mismatch,server-side debug source text for line diff when available
field,com/corrodinggames/rts/game/units/custom/ab,Lcom/corrodinggames/rts/game/units/custom/l;,f,field_ab_localMismatchedMetadata,localMismatchedMetadata,v0.27-mapping-expansion,custom-unit-sync,high,CustomUnitMetadata sync method assigns fields from network stream and reports missing/checksum mismatch,local metadata with same id but different checksum
method,com/corrodinggames/rts/game/units/custom/ab,()Ljava/lang/String;,a,method_ab_buildHumanReadableReport,buildHumanReadableReport,v0.27-mapping-expansion,custom-unit-sync,confirmed,javap body builds missing/mismatch message,
class,com/corrodinggames/rts/game/units/custom/ac,,,rw/custom/sync/ModUnitAvailabilityCounts,rustedwarfare/custom/sync/ModUnitAvailabilityCounts,v0.27-mapping-expansion,custom-unit-sync,high,CustomUnitMetadata groups missing/checksum-mismatched units by mod id,
field,com/corrodinggames/rts/game/units/custom/ac,Ljava/lang/String;,a,field_ac_modId,modId,v0.27-mapping-expansion,custom-unit-sync,high,CustomUnitMetadata sync summary loop increments b/c/d counters,grouping key
field,com/corrodinggames/rts/game/units/custom/ac,I,b,field_ac_matchedUnitCount,matchedUnitCount,v0.27-mapping-expansion,custom-unit-sync,high,CustomUnitMetadata sync summary loop increments b/c/d counters,incremented when exact metadata/checksum found
field,com/corrodinggames/rts/game/units/custom/ac,I,c,field_ac_missingUnitCount,missingUnitCount,v0.27-mapping-expansion,custom-unit-sync,high,CustomUnitMetadata sync summary loop increments b/c/d counters,incremented when no local candidate exists
field,com/corrodinggames/rts/game/units/custom/ac,I,d,field_ac_checksumMismatchCount,checksumMismatchCount,v0.27-mapping-expansion,custom-unit-sync,high,CustomUnitMetadata sync summary loop increments b/c/d counters,incremented when id exists but checksum differs
method,com/corrodinggames/rts/game/units/custom/ac,(Ljava/lang/String;)V,<init>,method_ac_init,<init>,v0.27-mapping-expansion,custom-unit-sync,confirmed,constructor stores mod id,constructor mapping retained for descriptor inventory completeness
class,com/corrodinggames/rts/game/units/custom/i,,,rw/custom/MutableTagListBuilder,rustedwarfare/custom/MutableTagListBuilder,v0.27-mapping-expansion,tags,confirmed,javap methods add/remove tags and materialize CustomTagList,
field,com/corrodinggames/rts/game/units/custom/i,Lcom/corrodinggames/rts/gameFramework/utility/m;,a,field_i_mutableTags,mutableTags,v0.27-mapping-expansion,tags,confirmed,contains/add/remove UnitTag objects then toArray,
method,com/corrodinggames/rts/game/units/custom/i,(Lcom/corrodinggames/rts/game/units/custom/h;)Z,a,method_i_addAll,addAll,v0.27-mapping-expansion,tags,confirmed,iterates CustomTagList tags and calls addTag,
method,com/corrodinggames/rts/game/units/custom/i,(Lcom/corrodinggames/rts/game/units/custom/g;)Z,a,method_i_addTag,addTag,v0.27-mapping-expansion,tags,confirmed,contains guard then add,
method,com/corrodinggames/rts/game/units/custom/i,(Lcom/corrodinggames/rts/game/units/custom/h;)Z,b,method_i_removeAll,removeAll,v0.27-mapping-expansion,tags,confirmed,iterates CustomTagList tags and removes,
method,com/corrodinggames/rts/game/units/custom/i,()Lcom/corrodinggames/rts/game/units/custom/h;,a,method_i_toTagList,toTagList,v0.27-mapping-expansion,tags,confirmed,returns emptyTagList or new CustomTagList,
class,com/corrodinggames/rts/game/units/custom/e/c,,,rw/custom/resource/ResourceShortageCollector,rustedwarfare/custom/resource/ResourceShortageCollector,v0.27-mapping-expansion,resource-parser,high,javap compares stored resource requirements/costs against unit/player resources and records missing ResourceType,
field,com/corrodinggames/rts/game/units/custom/e/c,Lcom/corrodinggames/rts/gameFramework/utility/m;,a,field_c_missingResourceTypes,missingResourceTypes,v0.27-mapping-expansion,resource-parser,confirmed,initialized list; add/contains/clear ResourceType,
method,com/corrodinggames/rts/game/units/custom/e/c,(Lcom/corrodinggames/rts/game/units/custom/e/a;)V,a,method_c_addMissingResourceType,addMissingResourceType,v0.27-mapping-expansion,resource-parser,confirmed,javap body: adds ResourceType when absent,
method,com/corrodinggames/rts/game/units/custom/e/c,(Lcom/corrodinggames/rts/game/units/custom/e/f;Lcom/corrodinggames/rts/game/units/am;D)V,a,method_c_collectMissingFromStoredResources,collectMissingFromStoredResources,v0.27-mapping-expansion,resource-parser,confirmed,javap body: compares StoredResourceSet amount*multiplier against unit resource count,
method,com/corrodinggames/rts/game/units/custom/e/c,(Lcom/corrodinggames/rts/game/units/custom/d/b;Lcom/corrodinggames/rts/game/units/am;D)V,a,method_c_collectMissingFromPrice,collectMissingFromPrice,v0.27-mapping-expansion,resource-parser,confirmed,javap body: checks price resources and credits,
method,com/corrodinggames/rts/game/units/custom/e/c,(Lcom/corrodinggames/rts/game/units/custom/e/f;)Z,a,method_c_containsAnyStoredResource,containsAnyStoredResource,v0.27-mapping-expansion,resource-parser,confirmed,javap body: tests if any resource from set is missing,
method,com/corrodinggames/rts/game/units/custom/e/c,(Lcom/corrodinggames/rts/game/units/custom/d/b;)Z,a,method_c_containsAnyPriceResource,containsAnyPriceResource,v0.27-mapping-expansion,resource-parser,confirmed,javap body: tests credits/resource shortage for a price,
method,com/corrodinggames/rts/game/units/custom/e/c,()V,a,method_c_clear,clear,v0.27-mapping-expansion,resource-parser,confirmed,javap body: clears missing resource list,
class,com/corrodinggames/rts/game/units/custom/ai,,,rw/custom/ini/UnitTemplateOverrideMap,rustedwarfare/custom/ini/UnitTemplateOverrideMap,v0.27-mapping-expansion,ini-parser,medium,javap fields: String plus HashMap; used as ini/template lookup helper,class-level alias only; members left cautious pending usage trace
field,com/corrodinggames/rts/gameFramework/i/b,Ljava/lang/String;,d,field_b_folderName,folderName,v0.27-mapping-expansion,mod-info,medium,javap ModInfo: constructor/manager path metadata; paired with title/sourcePath,
field,com/corrodinggames/rts/gameFramework/i/b,Ljava/lang/String;,n,field_b_unpackedStoragePath,unpackedStoragePath,v0.27-mapping-expansion,mod-info,medium,javap ModInfo: used in storage summary as slow external unpacked,
field,com/corrodinggames/rts/gameFramework/i/b,Ljava/lang/String;,o,field_b_modInfoPath,modInfoPath,v0.27-mapping-expansion,mod-info,medium,javap ModInfo: path-like metadata near source root,
field,com/corrodinggames/rts/gameFramework/i/b,Ljava/lang/String;,p,field_b_archiveOrRawPath,archiveOrRawPath,v0.27-mapping-expansion,mod-info,medium,javap ModInfo: h() returns normalized p,
field,com/corrodinggames/rts/gameFramework/i/b,Ljava/lang/String;,t,field_b_fallbackTitle,fallbackTitle,v0.27-mapping-expansion,mod-info,high,javap ModInfo: getDisplayName fallback after title before folderName,
field,com/corrodinggames/rts/gameFramework/i/b,Ljava/lang/String;,T,field_b_loadWarningExtra,loadWarningExtra,v0.27-mapping-expansion,mod-info,medium,javap ModInfo: appended to loadWarning in getStatusText,
method,com/corrodinggames/rts/gameFramework/i/b,()I,d,method_b_getStableSortId,getStableSortId,v0.27-mapping-expansion,mod-info,confirmed,javap ModInfo: returns per-instance L sequence id,
method,com/corrodinggames/rts/gameFramework/i/b,()Ljava/lang/String;,f,method_b_getDescriptionAndStorageSummary,getDescriptionAndStorageSummary,v0.27-mapping-expansion,mod-info,high,"javap ModInfo: includes description, RAM, storage warning",
method,com/corrodinggames/rts/gameFramework/i/b,()Ljava/lang/String;,g,method_b_getNormalizedSourcePath,getNormalizedSourcePath,v0.27-mapping-expansion,mod-info,confirmed,javap ModInfo: normalizes q unless workshop path,
method,com/corrodinggames/rts/gameFramework/i/b,()Ljava/lang/String;,h,method_b_getNormalizedArchiveOrRawPath,getNormalizedArchiveOrRawPath,v0.27-mapping-expansion,mod-info,confirmed,javap ModInfo: normalizes p unless workshop path,
method,com/corrodinggames/rts/gameFramework/i/b,()Ljava/lang/String;,k,method_b_getCanonicalSourcePath,getCanonicalSourcePath,v0.27-mapping-expansion,mod-info,confirmed,javap ModInfo: File(getNormalizedSourcePath()).getCanonicalPath,
method,com/corrodinggames/rts/gameFramework/i/b,()Ljava/lang/String;,l,method_b_getStatusText,getStatusText,v0.27-mapping-expansion,mod-info,high,javap ModInfo: returns warnings/errors/not loaded text,
method,com/corrodinggames/rts/gameFramework/i/b,(Ljava/lang/String;)V,b,method_b_addLoadWarning,addLoadWarning,v0.27-mapping-expansion,mod-info,high,javap ModInfo: adds load warning without disabling mod,
method,com/corrodinggames/rts/gameFramework/i/b,(Ljava/lang/String;I)Ljava/lang/String;,a,method_b_findFileCaseInsensitive,findFileCaseInsensitive,v0.27-mapping-expansion,mod-info,high,javap ModInfo: scans directory for case-insensitive filename match,
